DATE,TIME,O,H,L,C,V
2024.01.30,16:49:15,1.08388,1.08388,1.08386,1.08388,6
2024.01.30,16:49:20,1.08384,1.08387,1.08384,1.08384,9
2024.01.30,16:49:25,1.08386,1.08386,1.08386,1.08386,3
2024.01.30,16:49:30,1.08388,1.08388,1.08386,1.08388,14
2024.01.30,16:49:35,1.08388,1.08388,1.08388,1.08388,2
2024.01.30,16:49:40,1.08387,1.08388,1.08387,1.08388,6
2024.01.30,16:49:45,1.08387,1.08388,1.08387,1.08387,7
2024.01.30,16:49:50,1.08388,1.0839,1.08386,1.08389,5
2024.01.30,16:49:55,1.0839,1.08393,1.0839,1.08392,8
2024.01.30,16:50:00,1.08392,1.084,1.08392,1.084,14
2024.01.30,16:50:10,1.08399,1.08399,1.08398,1.08399,3
2024.01.30,16:50:15,1.08407,1.08408,1.08407,1.08408,3
2024.01.30,16:50:20,1.08409,1.08412,1.08409,1.08412,5
2024.01.30,16:50:25,1.08414,1.08416,1.08412,1.08414,13
2024.01.30,16:50:30,1.08414,1.08416,1.08412,1.08416,18
2024.01.30,16:50:35,1.08414,1.08417,1.08414,1.08414,11
2024.01.30,16:50:40,1.0841,1.0841,1.08409,1.0841,6
2024.01.30,16:50:45,1.0841,1.08414,1.08408,1.08408,14
2024.01.30,16:50:50,1.08407,1.08408,1.08407,1.08408,2
2024.01.30,16:50:55,1.08411,1.08414,1.0841,1.08414,9
2024.01.30,16:51:00,1.08414,1.08415,1.08412,1.08414,15
2024.01.30,16:51:05,1.0841,1.08414,1.0841,1.08414,7
2024.01.30,16:51:10,1.08417,1.0842,1.08416,1.08418,12
2024.01.30,16:51:15,1.08418,1.08418,1.0841,1.08412,16
2024.01.30,16:51:20,1.08412,1.08412,1.08408,1.08408,9
2024.01.30,16:51:25,1.08408,1.08414,1.08408,1.08413,5
2024.01.30,16:51:30,1.08414,1.08414,1.08413,1.08414,10
2024.01.30,16:51:35,1.08413,1.08414,1.08412,1.08412,8
2024.01.30,16:51:40,1.08414,1.08414,1.08412,1.08414,3
2024.01.30,16:51:45,1.08412,1.08413,1.08408,1.08408,5
2024.01.30,16:51:50,1.08407,1.08408,1.084,1.084,8
2024.01.30,16:51:55,1.084,1.08408,1.084,1.08408,15
2024.01.30,16:52:00,1.08408,1.08408,1.08407,1.08408,4
2024.01.30,16:52:05,1.0841,1.08414,1.0841,1.08412,8
2024.01.30,16:52:10,1.08412,1.08414,1.08408,1.08408,11
2024.01.30,16:52:15,1.08406,1.08408,1.08406,1.08408,5
2024.01.30,16:52:20,1.08409,1.0841,1.08408,1.08408,7
2024.01.30,16:52:25,1.08407,1.08408,1.08407,1.08408,5
2024.01.30,16:52:30,1.08406,1.0842,1.08404,1.08416,22
2024.01.30,16:52:35,1.08417,1.0842,1.08416,1.08418,9
2024.01.30,16:52:40,1.08419,1.0842,1.08418,1.08418,8
2024.01.30,16:52:45,1.08419,1.08419,1.08418,1.08419,7
2024.01.30,16:52:50,1.08418,1.08418,1.08418,1.08418,1
2024.01.30,16:52:55,1.08414,1.08417,1.08406,1.08406,12
2024.01.30,16:53:00,1.08406,1.08408,1.084,1.08402,16
2024.01.30,16:53:05,1.084,1.08402,1.08399,1.084,12
2024.01.30,16:53:10,1.08399,1.084,1.08399,1.08399,5
2024.01.30,16:53:15,1.084,1.084,1.08399,1.084,6
2024.01.30,16:53:20,1.08397,1.084,1.08388,1.08388,13
2024.01.30,16:53:25,1.0839,1.08394,1.08387,1.08393,11
2024.01.30,16:53:30,1.08393,1.08393,1.08391,1.08392,7
2024.01.30,16:53:35,1.08391,1.08393,1.08391,1.08393,7
2024.01.30,16:53:40,1.08394,1.08394,1.08392,1.08394,4
2024.01.30,16:53:45,1.08391,1.08394,1.08391,1.08394,6
2024.01.30,16:53:50,1.08396,1.08398,1.08396,1.08397,15
2024.01.30,16:53:55,1.08398,1.084,1.08396,1.08396,13
2024.01.30,16:54:00,1.08396,1.08396,1.08393,1.08396,6
2024.01.30,16:54:05,1.08395,1.08395,1.08392,1.08393,8
2024.01.30,16:54:10,1.08394,1.08394,1.08393,1.08394,8
2024.01.30,16:54:15,1.08393,1.08394,1.08393,1.08394,4
2024.01.30,16:54:20,1.08397,1.08397,1.08394,1.08395,9
2024.01.30,16:54:25,1.08394,1.08396,1.08394,1.08394,5
2024.01.30,16:54:30,1.08394,1.08394,1.0839,1.08394,10
2024.01.30,16:54:35,1.08392,1.08396,1.0839,1.08396,9
2024.01.30,16:54:40,1.08395,1.084,1.08395,1.08399,8
2024.01.30,16:54:45,1.08398,1.084,1.08398,1.08398,20
2024.01.30,16:54:50,1.08398,1.084,1.08398,1.084,9
2024.01.30,16:54:55,1.08399,1.084,1.08399,1.084,6
2024.01.30,16:55:00,1.084,1.08408,1.08399,1.08408,10
2024.01.30,16:55:05,1.08411,1.08414,1.0841,1.0841,13
2024.01.30,16:55:10,1.08411,1.08414,1.0841,1.08412,14
2024.01.30,16:55:15,1.08412,1.08414,1.0841,1.08411,4
2024.01.30,16:55:20,1.0841,1.08414,1.0841,1.08412,12
2024.01.30,16:55:25,1.08412,1.08412,1.08407,1.08407,9
2024.01.30,16:55:30,1.08408,1.0841,1.08407,1.0841,5
2024.01.30,16:55:35,1.08411,1.08411,1.08408,1.0841,7
2024.01.30,16:55:40,1.08408,1.0841,1.08408,1.0841,4
2024.01.30,16:55:45,1.08414,1.08415,1.08411,1.08413,7
2024.01.30,16:55:50,1.08413,1.08414,1.0841,1.0841,10
2024.01.30,16:55:55,1.08412,1.08412,1.08407,1.08408,7
2024.01.30,16:56:00,1.08408,1.08411,1.08407,1.08409,9
2024.01.30,16:56:05,1.08413,1.08414,1.08411,1.08413,4
2024.01.30,16:56:10,1.08411,1.08414,1.08411,1.08414,9
2024.01.30,16:56:15,1.0841,1.08412,1.0841,1.0841,7
2024.01.30,16:56:20,1.08411,1.08412,1.0841,1.08412,5
2024.01.30,16:56:25,1.08412,1.08414,1.08412,1.08412,5
2024.01.30,16:56:30,1.08414,1.08414,1.0841,1.0841,4
2024.01.30,16:56:35,1.0841,1.08411,1.0841,1.0841,4
2024.01.30,16:56:40,1.08412,1.08414,1.08412,1.08414,4
2024.01.30,16:56:45,1.08414,1.08414,1.08414,1.08414,6
2024.01.30,16:56:50,1.08413,1.08416,1.08413,1.08414,5
2024.01.30,16:56:55,1.08414,1.08414,1.0841,1.08412,14
2024.01.30,16:57:00,1.08412,1.08413,1.0841,1.0841,8
2024.01.30,16:57:05,1.08411,1.08411,1.08408,1.0841,7
2024.01.30,16:57:10,1.0841,1.0841,1.08408,1.0841,5
2024.01.30,16:57:15,1.08408,1.08414,1.08408,1.08412,10
2024.01.30,16:57:20,1.0841,1.0841,1.0841,1.0841,5
2024.01.30,16:57:25,1.08411,1.08414,1.08411,1.08413,13
2024.01.30,16:57:30,1.08414,1.08415,1.08413,1.08414,11
2024.01.30,16:57:35,1.08415,1.08416,1.08414,1.08414,11
2024.01.30,16:57:40,1.0841,1.08411,1.0841,1.08411,6
2024.01.30,16:57:45,1.0841,1.08411,1.0841,1.0841,11
2024.01.30,16:57:50,1.0841,1.08412,1.0841,1.08411,7
2024.01.30,16:57:55,1.08412,1.08412,1.08407,1.08408,10
2024.01.30,16:58:00,1.08408,1.08408,1.08402,1.08402,9
2024.01.30,16:58:05,1.08404,1.08404,1.08403,1.08404,8
2024.01.30,16:58:10,1.08404,1.08414,1.08404,1.08414,14
2024.01.30,16:58:15,1.08416,1.08416,1.0841,1.0841,9
2024.01.30,16:58:20,1.0841,1.0841,1.0841,1.0841,4
2024.01.30,16:58:25,1.08404,1.0841,1.08404,1.0841,6
2024.01.30,16:58:30,1.08411,1.08411,1.0841,1.0841,2
2024.01.30,16:58:40,1.0841,1.0841,1.0841,1.0841,2
2024.01.30,16:58:45,1.0841,1.08413,1.0841,1.08413,3
2024.01.30,16:58:50,1.08411,1.08411,1.08411,1.08411,1
2024.01.30,16:58:55,1.08409,1.0841,1.08409,1.0841,2
2024.01.30,16:59:00,1.0841,1.08413,1.0841,1.08413,5
2024.01.30,16:59:05,1.08411,1.08413,1.08411,1.08412,5
2024.01.30,16:59:10,1.08411,1.08416,1.08411,1.08413,12
2024.01.30,16:59:15,1.08414,1.08414,1.08411,1.08412,4
2024.01.30,16:59:20,1.08413,1.08414,1.08413,1.08413,9
2024.01.30,16:59:25,1.08412,1.08414,1.08412,1.08412,7
2024.01.30,16:59:30,1.08412,1.08412,1.08412,1.08412,3
2024.01.30,16:59:35,1.08412,1.08412,1.0841,1.0841,2
2024.01.30,16:59:40,1.08412,1.08414,1.08412,1.08414,6
2024.01.30,16:59:45,1.08414,1.08414,1.08412,1.08412,6
2024.01.30,16:59:50,1.08412,1.08412,1.08407,1.08408,6
2024.01.30,16:59:55,1.0841,1.08412,1.0841,1.08412,3
2024.01.30,17:00:00,1.08412,1.08414,1.08412,1.08414,7
2024.01.30,17:00:05,1.08413,1.08413,1.08413,1.08413,2
2024.01.30,17:00:10,1.08414,1.08414,1.08412,1.08412,7
2024.01.30,17:00:15,1.08414,1.08417,1.08413,1.08417,5
2024.01.30,17:00:20,1.08414,1.08414,1.08412,1.08412,4
2024.01.30,17:00:25,1.0841,1.08412,1.0841,1.08411,5
2024.01.30,17:00:30,1.08408,1.08408,1.08408,1.08408,3
2024.01.30,17:00:35,1.0841,1.0841,1.08407,1.08408,8
2024.01.30,17:00:40,1.08406,1.08408,1.08402,1.08402,5
2024.01.30,17:00:45,1.08404,1.08406,1.08404,1.08406,4
2024.01.30,17:00:50,1.08404,1.08406,1.08404,1.08406,2
2024.01.30,17:00:55,1.08407,1.0841,1.08407,1.0841,8
2024.01.30,17:01:00,1.0841,1.08413,1.0841,1.08412,11
2024.01.30,17:01:05,1.08413,1.08416,1.08413,1.08416,7
2024.01.30,17:01:10,1.08419,1.08424,1.08419,1.08424,4
2024.01.30,17:01:15,1.08426,1.08427,1.08426,1.08426,6
2024.01.30,17:01:20,1.08424,1.08425,1.08422,1.08422,14
2024.01.30,17:01:25,1.08423,1.08423,1.08421,1.08422,10
2024.01.30,17:01:30,1.08421,1.08422,1.08421,1.08422,4
2024.01.30,17:01:35,1.0842,1.0842,1.08416,1.08418,10
2024.01.30,17:01:40,1.08419,1.08425,1.08419,1.08425,16
2024.01.30,17:01:45,1.08424,1.08425,1.0842,1.0842,12
2024.01.30,17:01:50,1.08419,1.08419,1.08419,1.08419,1
2024.01.30,17:01:55,1.08418,1.08418,1.08418,1.08418,6
2024.01.30,17:02:00,1.08418,1.08426,1.08418,1.08426,9
2024.01.30,17:02:05,1.08424,1.08428,1.08424,1.08426,7
2024.01.30,17:02:10,1.08428,1.08428,1.08427,1.08428,9
2024.01.30,17:02:15,1.08426,1.08426,1.08425,1.08426,7
2024.01.30,17:02:20,1.08426,1.08428,1.08425,1.08426,11
2024.01.30,17:02:25,1.08428,1.08428,1.08427,1.08428,3
2024.01.30,17:02:30,1.08427,1.0843,1.08426,1.08428,15
2024.01.30,17:02:35,1.08431,1.0844,1.08431,1.08438,8
2024.01.30,17:02:40,1.08436,1.08437,1.08432,1.08434,6
2024.01.30,17:02:45,1.08434,1.08434,1.08434,1.08434,4
2024.01.30,17:02:50,1.08437,1.08437,1.08437,1.08437,2
2024.01.30,17:02:55,1.08436,1.08436,1.08431,1.08431,4
2024.01.30,17:03:00,1.08431,1.08439,1.08431,1.08437,9
2024.01.30,17:03:05,1.08437,1.08437,1.08432,1.08434,11
2024.01.30,17:03:10,1.08432,1.08432,1.0843,1.0843,7
2024.01.30,17:03:15,1.0843,1.08431,1.08427,1.08429,8
2024.01.30,17:03:20,1.08427,1.08428,1.08424,1.08426,12
2024.01.30,17:03:25,1.08424,1.08426,1.08424,1.08424,11
2024.01.30,17:03:30,1.08421,1.08422,1.0842,1.08422,7
2024.01.30,17:03:35,1.08422,1.08422,1.08418,1.08419,6
2024.01.30,17:03:40,1.08419,1.08421,1.08418,1.08421,5
2024.01.30,17:03:45,1.08422,1.08424,1.08422,1.08422,16
2024.01.30,17:03:50,1.08424,1.08425,1.08422,1.08425,11
2024.01.30,17:03:55,1.08424,1.08426,1.08424,1.08424,5
2024.01.30,17:04:00,1.08424,1.08424,1.08419,1.0842,10
2024.01.30,17:04:05,1.08422,1.08424,1.08422,1.08424,5
2024.01.30,17:04:10,1.08425,1.08425,1.08421,1.08421,6
2024.01.30,17:04:15,1.08422,1.08422,1.08412,1.08412,8
2024.01.30,17:04:20,1.08413,1.08416,1.08413,1.08413,10
2024.01.30,17:04:25,1.08414,1.08414,1.08413,1.08414,4
2024.01.30,17:04:30,1.08416,1.08418,1.08416,1.08418,4
2024.01.30,17:04:35,1.08418,1.08418,1.08418,1.08418,5
2024.01.30,17:04:40,1.08419,1.08419,1.08407,1.08408,12
2024.01.30,17:04:45,1.08407,1.08408,1.08406,1.08407,17
2024.01.30,17:04:50,1.08406,1.08406,1.08401,1.08402,8
2024.01.30,17:04:55,1.08401,1.08404,1.08401,1.08404,14
2024.01.30,17:05:00,1.08404,1.08404,1.08402,1.08402,6
2024.01.30,17:05:05,1.08401,1.08402,1.08401,1.08402,2
2024.01.30,17:05:10,1.08403,1.08403,1.08403,1.08403,1
2024.01.30,17:05:15,1.08402,1.08402,1.08393,1.08394,12
2024.01.30,17:05:20,1.08394,1.08394,1.08392,1.08393,6
2024.01.30,17:05:25,1.08394,1.08394,1.08392,1.08392,10
2024.01.30,17:05:30,1.0839,1.08392,1.08386,1.08388,11
2024.01.30,17:05:35,1.08387,1.0839,1.08387,1.08388,9
2024.01.30,17:05:40,1.08388,1.08388,1.08386,1.08388,3
2024.01.30,17:05:45,1.08387,1.08387,1.08382,1.08382,6
2024.01.30,17:05:50,1.08381,1.08385,1.08378,1.08385,12
2024.01.30,17:05:55,1.08382,1.08384,1.08381,1.08381,5
2024.01.30,17:06:00,1.08381,1.08384,1.0838,1.08384,5
2024.01.30,17:06:05,1.08384,1.08384,1.08377,1.08378,13
2024.01.30,17:06:10,1.08382,1.08382,1.08378,1.08378,5
2024.01.30,17:06:15,1.08377,1.08378,1.08376,1.08377,10
2024.01.30,17:06:20,1.08372,1.08378,1.08371,1.08378,7
2024.01.30,17:06:25,1.08378,1.08378,1.08376,1.08376,7
2024.01.30,17:06:30,1.08376,1.08376,1.0837,1.08373,13
2024.01.30,17:06:35,1.08375,1.08376,1.08375,1.08376,5
2024.01.30,17:06:40,1.08376,1.08376,1.08374,1.08376,6
2024.01.30,17:06:45,1.08376,1.08376,1.08372,1.08372,11
2024.01.30,17:06:50,1.08373,1.08375,1.08372,1.08372,5
2024.01.30,17:06:55,1.08372,1.08373,1.0837,1.0837,9
2024.01.30,17:07:00,1.0837,1.08373,1.0837,1.08373,7
2024.01.30,17:07:05,1.08374,1.08374,1.0837,1.08371,12
2024.01.30,17:07:10,1.08372,1.08372,1.08366,1.08366,20
2024.01.30,17:07:15,1.08366,1.08367,1.08365,1.08366,9
2024.01.30,17:07:20,1.08366,1.08366,1.08366,1.08366,1
2024.01.30,17:07:25,1.08366,1.08366,1.08366,1.08366,4
2024.01.30,17:07:30,1.08368,1.08368,1.08366,1.08368,5
2024.01.30,17:07:35,1.08366,1.08368,1.08366,1.08367,11
2024.01.30,17:07:40,1.08367,1.08368,1.08367,1.08368,3
2024.01.30,17:07:45,1.08366,1.08368,1.08366,1.08368,2
2024.01.30,17:07:50,1.08368,1.08368,1.08366,1.08366,2
2024.01.30,17:07:55,1.08366,1.08368,1.08366,1.08368,8
2024.01.30,17:08:00,1.08368,1.08368,1.08366,1.08367,5
2024.01.30,17:08:05,1.08366,1.08367,1.08364,1.08367,10
2024.01.30,17:08:10,1.08368,1.08368,1.08366,1.08366,8
2024.01.30,17:08:15,1.08363,1.08364,1.08361,1.08362,6
2024.01.30,17:08:20,1.08363,1.08364,1.08362,1.08363,8
2024.01.30,17:08:25,1.08364,1.08368,1.08363,1.08368,7
2024.01.30,17:08:30,1.08366,1.08366,1.08362,1.08362,8
2024.01.30,17:08:35,1.08364,1.08366,1.08364,1.08366,5
2024.01.30,17:08:40,1.08368,1.08374,1.08367,1.08372,9
2024.01.30,17:08:45,1.08374,1.08374,1.08372,1.08372,6
2024.01.30,17:08:50,1.08374,1.08374,1.08374,1.08374,1
2024.01.30,17:08:55,1.08377,1.08378,1.08377,1.08378,10
2024.01.30,17:09:00,1.08378,1.08381,1.08374,1.08374,9
2024.01.30,17:09:05,1.08372,1.08372,1.0837,1.08372,8
2024.01.30,17:09:10,1.08371,1.08372,1.0837,1.0837,7
2024.01.30,17:09:15,1.08366,1.08368,1.08366,1.08366,5
2024.01.30,17:09:20,1.08366,1.08368,1.08366,1.08368,8
2024.01.30,17:09:25,1.0837,1.08373,1.0837,1.08373,7
2024.01.30,17:09:30,1.08376,1.08377,1.08372,1.08372,13
2024.01.30,17:09:35,1.0837,1.08374,1.0837,1.08374,7
2024.01.30,17:09:40,1.08373,1.08373,1.08372,1.08372,4
2024.01.30,17:09:45,1.08377,1.08377,1.08377,1.08377,1
2024.01.30,17:10:00,1.08377,1.08383,1.08377,1.08383,8
2024.01.30,17:10:05,1.08382,1.08383,1.08379,1.08379,13
2024.01.30,17:10:10,1.08379,1.08389,1.08379,1.08389,11
2024.01.30,17:10:15,1.08387,1.08389,1.08387,1.08389,6
2024.01.30,17:10:20,1.0839,1.0839,1.08387,1.08389,11
2024.01.30,17:10:25,1.08388,1.08389,1.08386,1.08386,15
2024.01.30,17:10:30,1.08387,1.08388,1.08387,1.08388,8
2024.01.30,17:10:35,1.08387,1.0839,1.08386,1.08388,11
2024.01.30,17:10:40,1.08389,1.08389,1.08387,1.08389,9
2024.01.30,17:10:45,1.08387,1.08392,1.08387,1.08392,12
2024.01.30,17:10:50,1.0839,1.08394,1.0839,1.0839,13
2024.01.30,17:10:55,1.08392,1.08398,1.0839,1.08398,9
2024.01.30,17:11:00,1.08398,1.084,1.08396,1.08398,14
2024.01.30,17:11:05,1.08398,1.08406,1.08398,1.08406,15
2024.01.30,17:11:10,1.08408,1.08413,1.08408,1.08413,11
2024.01.30,17:11:15,1.08414,1.08416,1.08414,1.08414,8
2024.01.30,17:11:20,1.08418,1.08418,1.08418,1.08418,13
2024.01.30,17:11:25,1.08418,1.0842,1.08418,1.08418,7
2024.01.30,17:11:30,1.08418,1.08418,1.08417,1.08417,7
2024.01.30,17:11:35,1.08419,1.08419,1.08418,1.08418,2
2024.01.30,17:11:40,1.08416,1.08418,1.08413,1.08413,8
2024.01.30,17:11:45,1.08416,1.08416,1.0841,1.0841,9
2024.01.30,17:11:50,1.0841,1.0841,1.08404,1.08406,16
2024.01.30,17:11:55,1.08407,1.08407,1.08406,1.08406,7
2024.01.30,17:12:00,1.08406,1.0841,1.08406,1.08408,13
2024.01.30,17:12:05,1.08404,1.0841,1.08404,1.0841,5
2024.01.30,17:12:10,1.0841,1.0841,1.08406,1.08406,15
2024.01.30,17:12:15,1.08406,1.08407,1.08404,1.08405,12
2024.01.30,17:12:20,1.08404,1.08404,1.08403,1.08403,4
2024.01.30,17:12:25,1.08402,1.08404,1.08401,1.08404,9
2024.01.30,17:12:30,1.08402,1.08405,1.08402,1.08404,7
2024.01.30,17:12:35,1.08405,1.08405,1.08404,1.08404,4
2024.01.30,17:12:40,1.08406,1.08416,1.08406,1.08416,10
2024.01.30,17:12:45,1.08416,1.08424,1.08416,1.08423,10
2024.01.30,17:12:50,1.0843,1.08437,1.08429,1.08437,17
2024.01.30,17:12:55,1.0844,1.08446,1.0844,1.08444,12
2024.01.30,17:13:00,1.08444,1.0845,1.08444,1.08448,10
2024.01.30,17:13:05,1.08446,1.08449,1.08446,1.08448,13
2024.01.30,17:13:10,1.08448,1.0845,1.08448,1.0845,2
2024.01.30,17:13:15,1.08454,1.08454,1.08453,1.08454,5
2024.01.30,17:13:20,1.08454,1.08454,1.0845,1.08451,6
2024.01.30,17:13:25,1.08453,1.08454,1.08452,1.08454,8
2024.01.30,17:13:30,1.08454,1.08454,1.0845,1.08452,6
2024.01.30,17:13:35,1.08452,1.08452,1.08442,1.08442,12
2024.01.30,17:13:40,1.08441,1.08441,1.08438,1.08438,3
2024.01.30,17:13:45,1.08439,1.08439,1.08433,1.08438,14
2024.01.30,17:13:50,1.08438,1.08438,1.08438,1.08438,3
2024.01.30,17:13:55,1.08436,1.08436,1.08435,1.08435,15
2024.01.30,17:14:00,1.08435,1.08435,1.0843,1.08434,6
2024.01.30,17:14:05,1.08434,1.08436,1.08434,1.08434,6
2024.01.30,17:14:10,1.08438,1.08438,1.08436,1.08437,5
2024.01.30,17:14:15,1.08436,1.08437,1.08436,1.08437,2
2024.01.30,17:14:30,1.08439,1.08439,1.08431,1.08431,5
2024.01.30,17:14:35,1.08433,1.08433,1.08431,1.08431,6
2024.01.30,17:14:45,1.08432,1.08433,1.08432,1.08433,2
2024.01.30,17:14:50,1.08431,1.08433,1.08431,1.08433,2
2024.01.30,17:14:55,1.08426,1.08427,1.08426,1.08427,3
2024.01.30,17:15:00,1.08427,1.08429,1.08422,1.08423,12
2024.01.30,17:15:05,1.08427,1.0843,1.08427,1.0843,14
2024.01.30,17:15:10,1.08428,1.0843,1.08428,1.0843,5
2024.01.30,17:15:15,1.08427,1.08427,1.08426,1.08426,11
2024.01.30,17:15:20,1.08427,1.08427,1.0842,1.08422,9
2024.01.30,17:15:25,1.08423,1.08425,1.08423,1.08425,13
2024.01.30,17:15:30,1.08422,1.08424,1.08421,1.08423,13
2024.01.30,17:15:35,1.08424,1.08425,1.08421,1.08424,10
2024.01.30,17:15:40,1.08422,1.08423,1.08421,1.08423,6
2024.01.30,17:15:45,1.08422,1.08424,1.08422,1.08423,6
2024.01.30,17:15:50,1.08426,1.08431,1.08426,1.08431,8
2024.01.30,17:15:55,1.08428,1.08433,1.08428,1.08433,3
2024.01.30,17:16:00,1.08433,1.08434,1.08431,1.08431,9
2024.01.30,17:16:05,1.08434,1.08434,1.08434,1.08434,3
2024.01.30,17:16:10,1.08436,1.08439,1.08436,1.08438,14
2024.01.30,17:16:15,1.08438,1.08438,1.08438,1.08438,7
2024.01.30,17:16:20,1.0844,1.0844,1.08438,1.08438,8
2024.01.30,17:16:25,1.08434,1.08434,1.08434,1.08434,2
2024.01.30,17:16:30,1.08434,1.08434,1.08434,1.08434,2
2024.01.30,17:16:35,1.08438,1.08438,1.08431,1.08431,8
2024.01.30,17:16:40,1.08427,1.08427,1.08427,1.08427,1
2024.01.30,17:16:45,1.08428,1.08434,1.08428,1.08434,8
2024.01.30,17:16:50,1.08431,1.08431,1.08427,1.08427,6
2024.01.30,17:16:55,1.08427,1.0843,1.08421,1.08421,16
2024.01.30,17:17:00,1.08421,1.08421,1.08406,1.08407,24
2024.01.30,17:17:05,1.08406,1.08408,1.08396,1.08397,27
2024.01.30,17:17:10,1.08398,1.08398,1.08394,1.08398,10
2024.01.30,17:17:15,1.08395,1.08401,1.08395,1.08401,14
2024.01.30,17:17:20,1.08401,1.08408,1.08401,1.08408,13
2024.01.30,17:17:25,1.08406,1.0841,1.08406,1.08407,7
2024.01.30,17:17:30,1.08407,1.08408,1.08402,1.08405,14
2024.01.30,17:17:35,1.08404,1.08404,1.08401,1.08401,12
2024.01.30,17:17:40,1.08402,1.08404,1.084,1.084,9
2024.01.30,17:17:45,1.08399,1.08399,1.08396,1.08396,5
2024.01.30,17:17:50,1.08398,1.08398,1.08393,1.08396,8
2024.01.30,17:17:55,1.08394,1.08396,1.0839,1.08392,7
2024.01.30,17:18:00,1.08392,1.08396,1.08392,1.08394,8
2024.01.30,17:18:05,1.08392,1.08392,1.08388,1.08392,10
2024.01.30,17:18:10,1.08393,1.08393,1.0839,1.08392,13
