DATE,TIME,O,H,L,C,V
2010.03.29,00:00,1.34099,1.35911,1.33848,1.34979,181814
2010.04.05,00:00,1.34979,1.35377,1.32826,1.34995,175436
2010.04.12,00:00,1.34995,1.3692,1.34726,1.35014,220887
2010.04.19,00:00,1.35014,1.35254,1.3202,1.33858,219740
2010.04.26,00:00,1.33858,1.34162,1.31144,1.32925,271921
2010.05.03,00:00,1.32925,1.33591,1.25157,1.27574,409287
2010.05.10,00:00,1.27574,1.30942,1.23542,1.2355,425511
2010.05.17,00:00,1.2355,1.26727,1.21445,1.25764,526927
2010.05.24,00:00,1.25764,1.25862,1.21541,1.22731,419673
2010.05.31,00:00,1.22731,1.2354,1.19562,1.19678,345667
2010.06.07,00:00,1.19678,1.21524,1.18765,1.21118,336033
2010.06.14,00:00,1.21118,1.24164,1.21079,1.23875,263660
2010.06.21,00:00,1.23875,1.24849,1.22092,1.23694,261980
2010.06.28,00:00,1.23694,1.26112,1.21516,1.2566,278778
2010.07.05,00:00,1.2566,1.27222,1.24804,1.26402,222839
2010.07.12,00:00,1.26402,1.30072,1.25226,1.29299,229481
2010.07.19,00:00,1.29299,1.30284,1.2733,1.29105,247948
2010.07.26,00:00,1.29105,1.31064,1.28576,1.30506,245957
2010.08.02,00:00,1.30506,1.33352,1.30501,1.32795,197339
2010.08.09,00:00,1.32795,1.33076,1.27504,1.2754,236094
2010.08.16,00:00,1.2754,1.29222,1.26636,1.27105,245757
2010.08.23,00:00,1.27105,1.27792,1.2588,1.27631,241601
2010.08.30,00:00,1.27631,1.28975,1.26258,1.28955,200393
2010.09.06,00:00,1.28955,1.29184,1.26444,1.26815,193918
2010.09.13,00:00,1.26815,1.31586,1.26766,1.30506,234654
2010.09.20,00:00,1.30506,1.34951,1.30294,1.34921,251811
2010.09.27,00:00,1.34921,1.37924,1.33814,1.3791,271920
2010.10.04,00:00,1.3791,1.40294,1.36374,1.3936,269599
2010.10.11,00:00,1.3936,1.41592,1.37754,1.39772,288494
2010.10.18,00:00,1.39772,1.40503,1.36978,1.39559,359282
2010.10.25,00:00,1.39559,1.408,1.37342,1.39469,307850
2010.11.01,00:00,1.39469,1.42822,1.38642,1.40314,316038
2010.11.08,00:00,1.40314,1.40859,1.35739,1.36905,386212
2010.11.15,00:00,1.36905,1.37508,1.3447,1.36725,315884
2010.11.22,00:00,1.36725,1.37863,1.32013,1.32417,327325
2010.11.29,00:00,1.32417,1.34386,1.29694,1.34174,330569
2010.12.06,00:00,1.34174,1.34462,1.31648,1.32265,285034
2010.12.13,00:00,1.32265,1.34982,1.31337,1.31887,254647
2010.12.20,00:00,1.31887,1.32019,1.30556,1.31223,175701
2010.12.27,00:00,1.31223,1.34242,1.30728,1.33815,162976
2011.01.03,00:00,1.33815,1.34338,1.29056,1.29073,280250
2011.01.10,00:00,1.29073,1.3457,1.28608,1.33865,308574
2011.01.17,00:00,1.33865,1.36254,1.32444,1.36172,291244
2011.01.24,00:00,1.36172,1.37588,1.3541,1.36111,273474
2011.01.31,00:00,1.36111,1.38618,1.35438,1.35809,231596
2011.02.07,00:00,1.35809,1.37443,1.34976,1.35514,207013
2011.02.14,00:00,1.35514,1.37151,1.34291,1.36931,216964
2011.02.21,00:00,1.36931,1.3838,1.35262,1.37534,203490
2011.02.28,00:00,1.37534,1.40068,1.37119,1.3988,181123
2011.03.07,00:00,1.3988,1.40361,1.37522,1.39029,147616
2011.03.14,00:00,1.39029,1.41842,1.38559,1.41819,242737
2011.03.21,00:00,1.41819,1.42398,1.41389,1.42255,28723
2011.03.21,01:00,1.42255,1.42484,1.4054,1.40875,129176
2011.03.28,00:00,1.40875,1.42456,1.40208,1.42375,165031
2011.04.04,00:00,1.42375,1.44882,1.41517,1.44732,162958
2011.04.11,00:00,1.44732,1.45204,1.43656,1.44303,180690
2011.04.18,00:00,1.44303,1.46485,1.41573,1.4562,180076
2011.04.25,00:00,1.4562,1.4882,1.44936,1.4807,178364
2011.05.02,00:00,1.4807,1.49401,1.43101,1.4314,284160
2011.05.09,00:00,1.4314,1.44424,1.40666,1.41184,294112
2011.05.16,00:00,1.41184,1.43456,1.40488,1.41564,275591
2011.05.23,00:00,1.41564,1.43242,1.39696,1.43176,295292
2011.05.30,00:00,1.43176,1.46426,1.42573,1.46353,247905
2011.06.06,00:00,1.46353,1.46963,1.43223,1.4347,257656
2011.06.13,00:00,1.4347,1.44971,1.40738,1.43079,289709
2011.06.20,00:00,1.43079,1.44421,1.41267,1.41878,265530
2011.06.27,00:00,1.41878,1.4552,1.41027,1.45253,248828
2011.07.04,00:00,1.45253,1.45781,1.42058,1.42582,212738
2011.07.11,00:00,1.42582,1.42983,1.38372,1.416,345431
2011.07.18,00:00,1.416,1.44376,1.40145,1.43598,264442
2011.07.25,00:00,1.43598,1.4536,1.42297,1.4396,243404
2011.08.01,00:00,1.4396,1.44537,1.40555,1.4295,387602
2011.08.08,00:00,1.4295,1.44334,1.4104,1.42485,471873
2011.08.15,00:00,1.42485,1.45173,1.42266,1.4396,275119
2011.08.22,00:00,1.4396,1.45016,1.43281,1.44992,220528
2011.08.29,00:00,1.44992,1.45487,1.41843,1.42056,196364
2011.09.05,00:00,1.42056,1.42842,1.36266,1.36494,277515
2011.09.12,00:00,1.36494,1.3937,1.34957,1.38005,324121
2011.09.19,00:00,1.38005,1.38005,1.33852,1.35002,368798
2011.09.26,00:00,1.35002,1.36902,1.33626,1.33866,344583
2011.10.03,00:00,1.33866,1.35248,1.31462,1.33771,372599
2011.10.10,00:00,1.33771,1.38941,1.33462,1.38814,321812
2011.10.17,00:00,1.38814,1.39144,1.36532,1.3895,336837
2011.10.24,00:00,1.3895,1.42475,1.37982,1.41485,330431
2011.10.31,00:00,1.41485,1.41716,1.36087,1.37893,411430
2011.11.07,00:00,1.37893,1.38589,1.3484,1.3751,319783
2011.11.14,00:00,1.3751,1.38138,1.34219,1.35259,315847
2011.11.21,00:00,1.35259,1.35689,1.32123,1.32398,244477
2011.11.28,00:00,1.32398,1.3549,1.32358,1.33939,260923
2011.12.05,00:00,1.33939,1.34862,1.32822,1.33874,217642
2011.12.12,00:00,1.33874,1.33874,1.29458,1.30435,216392
2011.12.19,00:00,1.30435,1.31986,1.29832,1.30432,153516
2011.12.26,00:00,1.30432,1.30831,1.28584,1.29625,110224
2012.01.02,00:00,1.29625,1.30768,1.26974,1.27195,157902
2012.01.09,00:00,1.27195,1.28783,1.2624,1.26811,188362
2012.01.16,00:00,1.26811,1.29862,1.26264,1.29328,174015
2012.01.23,00:00,1.29328,1.3234,1.28565,1.32198,186794
2012.01.30,00:00,1.32198,1.32335,1.30264,1.31577,187854
2012.02.06,00:00,1.31577,1.33216,1.30279,1.31971,190107
2012.02.13,00:00,1.31971,1.32839,1.29746,1.31471,188323
2012.02.20,00:00,1.31471,1.34866,1.31397,1.34535,165368
2012.02.27,00:00,1.34535,1.34856,1.3187,1.31983,173159
2012.03.05,00:00,1.31983,1.32912,1.30965,1.31237,155678
2012.03.12,00:00,1.31237,1.31915,1.30044,1.31755,137884
2012.03.19,00:00,1.31755,1.32657,1.31422,1.32248,47168
2012.03.19,01:00,1.32248,1.32936,1.3134,1.32697,92758
2012.03.26,00:00,1.32697,1.33853,1.31923,1.33424,141111
2012.04.02,00:00,1.33424,1.33805,1.30353,1.30937,132379
2012.04.09,00:00,1.30937,1.32127,1.30337,1.30774,135797
2012.04.16,00:00,1.30774,1.32276,1.29954,1.3212,153081
2012.04.23,00:00,1.3212,1.32703,1.31048,1.32547,145751
2012.04.30,00:00,1.32547,1.32838,1.30805,1.30837,116617
2012.05.07,00:00,1.30837,1.30837,1.2905,1.29179,162925
2012.05.14,00:00,1.29179,1.29353,1.26427,1.27715,190453
2012.05.21,00:00,1.27715,1.28243,1.24964,1.25194,200878
2012.05.28,00:00,1.25194,1.26244,1.22884,1.24344,184416
2012.06.04,00:00,1.24344,1.26254,1.23862,1.25106,202349
2012.06.11,00:00,1.25106,1.26714,1.24428,1.26383,206534
2012.06.18,00:00,1.26383,1.27477,1.25196,1.25698,238576
2012.06.25,00:00,1.25698,1.2693,1.24076,1.26646,200968
2012.07.02,00:00,1.26646,1.2681,1.22605,1.22865,165809
2012.07.09,00:00,1.22865,1.23338,1.21626,1.22492,152619
2012.07.16,00:00,1.22492,1.23246,1.21442,1.21567,164605
2012.07.23,00:00,1.21567,1.23898,1.20424,1.23201,233180
2012.07.30,00:00,1.23201,1.24053,1.21339,1.23863,220673
2012.08.06,00:00,1.23863,1.24434,1.22414,1.22889,176757
2012.08.13,00:00,1.22889,1.23856,1.22562,1.23337,229953
2012.08.20,00:00,1.23337,1.25897,1.22954,1.25121,188810
2012.08.27,00:00,1.25121,1.26376,1.24654,1.25759,165815
2012.09.03,00:00,1.25759,1.28174,1.25018,1.28161,196755
2012.09.10,00:00,1.28161,1.31688,1.27552,1.31282,222727
2012.09.17,00:00,1.31282,1.31721,1.29193,1.29802,216320
2012.09.24,00:00,1.29802,1.29906,1.28288,1.28579,210110
2012.10.01,00:00,1.28579,1.30715,1.2804,1.30389,194630
2012.10.08,00:00,1.30389,1.30389,1.28254,1.29529,175147
2012.10.15,00:00,1.29529,1.31394,1.28913,1.30244,176274
2012.10.22,00:00,1.30244,1.30834,1.28826,1.29371,176991
2012.10.29,00:00,1.29371,1.30205,1.28213,1.28377,146081
2012.11.05,00:00,1.28377,1.28766,1.26902,1.27123,204119
2012.11.12,00:00,1.27123,1.28021,1.26617,1.27428,173439
2012.11.19,00:00,1.27428,1.29912,1.27366,1.29757,164492
2012.11.26,00:00,1.29757,1.30276,1.28803,1.29851,173156
2012.12.03,00:00,1.29851,1.31266,1.28763,1.29272,165721
2012.12.10,00:00,1.29272,1.31734,1.28857,1.31631,173688
2012.12.17,00:00,1.31631,1.33081,1.31441,1.3188,283193
2012.12.24,00:00,1.3188,1.32838,1.31659,1.32166,153224
2012.12.31,00:00,1.32166,1.32994,1.29975,1.30688,257508
2013.01.07,00:00,1.30688,1.33662,1.30167,1.33427,326641
2013.01.14,00:00,1.33427,1.3404,1.32566,1.33202,380422
2013.01.21,00:00,1.33202,1.34792,1.32644,1.34634,337218
2013.01.28,00:00,1.34634,1.3711,1.34146,1.36404,355184
2013.02.04,00:00,1.36404,1.366,1.33533,1.33656,389250
2013.02.11,00:00,1.33656,1.35202,1.33064,1.33606,704548
2013.02.18,00:00,1.33606,1.34342,1.31451,1.3191,674633
2013.02.25,00:00,1.3191,1.3319,1.29666,1.302,1068948
2013.03.04,00:00,1.302,1.31345,1.29552,1.30048,745541
2013.03.11,00:00,1.30048,1.31074,1.29114,1.30755,705706
2013.03.18,00:00,1.30755,1.30755,1.28435,1.28986,962983
2013.03.18,01:00,1.28986,1.30102,1.28885,1.29878,113495
2013.03.25,00:00,1.29878,1.30482,1.2751,1.28185,519204
2013.04.01,00:00,1.28185,1.304,1.27453,1.29912,483832
2013.04.08,00:00,1.29912,1.31384,1.29684,1.3112,471590
2013.04.15,00:00,1.3112,1.32016,1.30012,1.3052,600154
2013.04.22,00:00,1.3052,1.30935,1.29543,1.30304,484147
2013.04.29,00:00,1.30304,1.32428,1.30304,1.31146,478523
2013.05.06,00:00,1.31146,1.31942,1.29355,1.29901,418361
2013.05.13,00:00,1.29901,1.30293,1.27964,1.28388,502515
2013.05.20,00:00,1.28388,1.29982,1.28194,1.2932,560952
2013.05.27,00:00,1.2932,1.30614,1.28379,1.29974,493971
2013.06.03,00:00,1.29974,1.33064,1.29554,1.32184,630022
2013.06.10,00:00,1.32184,1.33902,1.31777,1.3346,579454
2013.06.17,00:00,1.3346,1.34174,1.30987,1.31216,541754
2013.06.24,00:00,1.31216,1.31508,1.29848,1.30101,498747
2013.07.01,00:00,1.30101,1.30782,1.28062,1.283,419104
2013.07.08,00:00,1.283,1.32074,1.27552,1.30676,528318
2013.07.15,00:00,1.30676,1.31786,1.29934,1.31426,406758
2013.07.22,00:00,1.31426,1.3297,1.31364,1.32792,373793
2013.07.29,00:00,1.32792,1.33452,1.31891,1.3281,438339
2013.08.05,00:00,1.3281,1.34004,1.32328,1.33416,340678
2013.08.12,00:00,1.33416,1.338,1.32054,1.33278,354126
2013.08.19,00:00,1.33278,1.3452,1.32984,1.33822,364578
2013.08.26,00:00,1.33822,1.33988,1.31732,1.32212,320528
2013.09.02,00:00,1.32212,1.32274,1.3105,1.31804,306039
2013.09.09,00:00,1.31804,1.3325,1.31618,1.32958,287167
2013.09.16,00:00,1.32958,1.35688,1.32958,1.35251,326852
2013.09.23,00:00,1.35251,1.35646,1.34619,1.35222,268736
2013.09.30,00:00,1.35222,1.36464,1.34778,1.35574,317289
2013.10.07,00:00,1.35574,1.36072,1.34856,1.35424,288806
2013.10.14,00:00,1.35424,1.37044,1.34726,1.3686,334236
2013.10.21,00:00,1.3686,1.38327,1.3651,1.38032,313175
2013.10.28,00:00,1.38032,1.38178,1.348,1.34868,381059
2013.11.04,00:00,1.34868,1.35477,1.32948,1.33693,419526
2013.11.11,00:00,1.33693,1.3506,1.3345,1.34961,371255
2013.11.18,00:00,1.34961,1.35798,1.33992,1.3558,396355
2013.11.25,00:00,1.3558,1.36218,1.34902,1.35912,310943
2013.12.02,00:00,1.35912,1.37066,1.35244,1.37062,406817
2013.12.09,00:00,1.37062,1.38108,1.36944,1.37432,319447
2013.12.16,00:00,1.37432,1.38118,1.3625,1.36738,377997
2013.12.23,00:00,1.36738,1.38943,1.36551,1.37497,196046
2013.12.30,00:00,1.37497,1.38192,1.35825,1.35888,272658
2014.01.06,00:00,1.35888,1.36874,1.35484,1.36702,384713
2014.01.13,00:00,1.36702,1.36996,1.35173,1.35414,327491
2014.01.20,00:00,1.35414,1.37398,1.35076,1.36784,348103
2014.01.27,00:00,1.36784,1.37169,1.3479,1.34854,396645
2014.02.03,00:00,1.34854,1.36449,1.34769,1.3635,366133
2014.02.10,00:00,1.3635,1.37149,1.35624,1.36922,295087
2014.02.17,00:00,1.36922,1.37734,1.36852,1.37393,246420
2014.02.24,00:00,1.37393,1.3825,1.36432,1.38028,304310
2014.03.03,00:00,1.38028,1.39154,1.37074,1.38784,335821
2014.03.10,00:00,1.38784,1.39668,1.38338,1.39111,292727
2014.03.17,00:00,1.39111,1.39477,1.37492,1.37922,293205
2014.03.24,00:00,1.37922,1.38761,1.37051,1.37528,328033
2014.03.31,00:00,1.37528,1.38206,1.36728,1.37047,321699
2014.04.07,00:00,1.37047,1.39058,1.36964,1.38846,281341
2014.04.14,00:00,1.38846,1.38846,1.37904,1.3811,230770
2014.04.21,00:00,1.3811,1.38546,1.3785,1.38324,209601
2014.04.28,00:00,1.38324,1.38892,1.37742,1.38734,233715
2014.05.05,00:00,1.38734,1.39936,1.37452,1.37599,248039
2014.05.12,00:00,1.37599,1.3775,1.36484,1.36938,249953
2014.05.19,00:00,1.36938,1.37343,1.36158,1.363,213160
2014.05.26,00:00,1.363,1.36687,1.3586,1.36334,192274
2014.06.02,00:00,1.36334,1.36775,1.3503,1.36418,302112
2014.06.09,00:00,1.36418,1.36688,1.35123,1.3543,230485
2014.06.16,00:00,1.3543,1.36437,1.35131,1.35996,196843
2014.06.23,00:00,1.35996,1.36511,1.35741,1.36481,179943
2014.06.30,00:00,1.36481,1.37006,1.35856,1.35943,166697
2014.07.07,00:00,1.35943,1.36508,1.3576,1.36074,145493
2014.07.14,00:00,1.36074,1.36403,1.34909,1.35242,170694
2014.07.21,00:00,1.35242,1.35492,1.34214,1.34297,163353
2014.07.28,00:00,1.34297,1.3445,1.3367,1.34322,170822
2014.08.04,00:00,1.34322,1.34328,1.33332,1.34128,176958
2014.08.11,00:00,1.34128,1.34152,1.33362,1.34006,158692
2014.08.18,00:00,1.34006,1.34006,1.3221,1.32426,57427
2014.08.25,00:00,1.32426,1.32426,1.3132,1.31326,57409
2014.09.01,00:00,1.31326,1.31602,1.29204,1.29508,68197
2014.09.08,00:00,1.29508,1.29792,1.28594,1.29634,80546
2014.09.15,00:00,1.29634,1.29954,1.28282,1.28294,103848
2014.09.22,00:00,1.28294,1.29016,1.2677,1.26854,86691
2014.09.29,00:00,1.26854,1.2715,1.25006,1.25138,131831
2014.10.06,00:00,1.25138,1.27915,1.25086,1.26302,157007
2014.10.13,00:00,1.26302,1.28878,1.26206,1.27588,202531
2014.10.20,00:00,1.27588,1.28402,1.26138,1.26706,118687
2014.10.27,00:00,1.26706,1.27708,1.24858,1.25244,140661
2014.11.03,00:00,1.25244,1.25774,1.23576,1.2455,257718
2014.11.10,00:00,1.2455,1.25464,1.23946,1.25246,175628
2014.11.17,00:00,1.25246,1.26002,1.2375,1.23912,151196
2014.11.24,00:00,1.23912,1.25316,1.23613,1.2451,104653
2014.12.01,00:00,1.2451,1.25068,1.22709,1.22869,155163
2014.12.08,00:00,1.22869,1.24952,1.22472,1.2461,168630
2014.12.15,00:00,1.2461,1.25696,1.22202,1.22278,208795
2014.12.22,00:00,1.22278,1.22727,1.2165,1.2181,52483
2014.12.29,00:00,1.2181,1.22211,1.2001,1.2002,69644
2015.01.05,00:00,1.2002,1.2002,1.17543,1.18412,164528
2015.01.12,00:00,1.18412,1.1871,1.14601,1.15679,284028
2015.01.19,00:00,1.15679,1.16804,1.11144,1.12064,241886
2015.01.26,00:00,1.12064,1.14228,1.10982,1.12853,243370
2015.02.02,00:00,1.12853,1.15342,1.12853,1.1317,214283
2015.02.09,00:00,1.1317,1.14433,1.12704,1.13915,168797
2015.02.16,00:00,1.13915,1.14501,1.12792,1.13786,168926
2015.02.23,00:00,1.13786,1.13967,1.11762,1.11968,157254
2015.03.02,00:00,1.11968,1.12404,1.08408,1.08436,248798
2015.03.09,00:00,1.08436,1.09065,1.04625,1.0496,557151
2015.03.16,00:00,1.0496,1.105,1.04696,1.08216,586820
2015.03.23,00:00,1.08216,1.10526,1.07674,1.08907,589013
2015.03.30,00:00,1.08907,1.10272,1.07132,1.09738,447308
2015.04.06,00:00,1.09738,1.10356,1.0568,1.06018,451993
2015.04.13,00:00,1.06018,1.08488,1.05204,1.08067,630986
2015.04.20,00:00,1.08067,1.09002,1.06598,1.08749,556660
2015.04.27,00:00,1.08749,1.12908,1.08196,1.11974,588273
2015.05.04,00:00,1.11974,1.1392,1.10662,1.12035,585653
2015.05.11,00:00,1.12035,1.1467,1.11308,1.1448,501513
2015.05.18,00:00,1.1448,1.14502,1.10022,1.10124,559124
2015.05.25,00:00,1.10124,1.10124,1.08191,1.09909,524437
2015.06.01,00:00,1.09909,1.13802,1.08871,1.11137,644613
2015.06.08,00:00,1.11137,1.13866,1.10845,1.1269,589109
2015.06.15,00:00,1.1269,1.14364,1.11894,1.13496,476427
2015.06.22,00:00,1.13496,1.14104,1.11298,1.11732,449855
2015.06.29,00:00,1.11732,1.12784,1.09548,1.11138,387387
2015.07.06,00:00,1.11138,1.1216,1.09163,1.11552,441558
2015.07.13,00:00,1.11552,1.11972,1.08286,1.08298,418888
2015.07.20,00:00,1.08298,1.10182,1.08086,1.09825,388494
2015.07.27,00:00,1.09825,1.11295,1.08934,1.0985,425430
2015.08.03,00:00,1.0985,1.09963,1.0848,1.09662,383469
2015.08.10,00:00,1.09662,1.12141,1.09254,1.11096,423832
2015.08.17,00:00,1.11096,1.1389,1.10174,1.13872,399384
2015.08.24,00:00,1.13872,1.17141,1.11558,1.11844,734920
2015.08.31,00:00,1.11844,1.13322,1.10874,1.1149,469977
2015.09.07,00:00,1.1149,1.13497,1.11216,1.1338,389416
2015.09.14,00:00,1.1338,1.14603,1.1214,1.13004,401865
2015.09.21,00:00,1.13004,1.13304,1.11053,1.1198,424159
2015.09.28,00:00,1.1198,1.13186,1.11352,1.1212,422887
2015.10.05,00:00,1.1212,1.13873,1.1172,1.13584,398053
2015.10.12,00:00,1.13584,1.14954,1.13346,1.13487,352047
2015.10.19,00:00,1.13487,1.1387,1.09966,1.10175,364998
2015.10.26,00:00,1.10175,1.10958,1.0897,1.10062,393908
2015.11.02,00:00,1.10062,1.10528,1.07072,1.07404,362914
2015.11.09,00:00,1.07404,1.08319,1.06744,1.07725,394243
2015.11.16,00:00,1.07725,1.07725,1.06172,1.06454,381505
2015.11.23,00:00,1.06454,1.06898,1.05666,1.05928,362048
2015.11.30,00:00,1.05928,1.09813,1.05237,1.08813,561435
2015.12.07,00:00,1.08813,1.1043,1.07962,1.09924,503730
2015.12.14,00:00,1.09924,1.10596,1.08026,1.08657,585769
2015.12.21,00:00,1.08657,1.09844,1.0848,1.09638,241907
2015.12.28,00:00,1.09638,1.09926,1.08532,1.08697,175253
2016.01.04,00:00,1.08697,1.09466,1.07106,1.09264,549037
2016.01.11,00:00,1.09264,1.09846,1.08048,1.09153,559221
2016.01.18,00:00,1.09153,1.09761,1.07778,1.07983,561934
2016.01.25,00:00,1.07983,1.09676,1.07873,1.08307,517262
2016.02.01,00:00,1.08307,1.1247,1.08146,1.11582,568658
2016.02.08,00:00,1.11582,1.13766,1.10866,1.12557,789541
2016.02.15,00:00,1.12557,1.12557,1.10668,1.11302,467505
2016.02.22,00:00,1.11302,1.11302,1.0912,1.09325,494679
2016.02.29,00:00,1.09325,1.10436,1.08255,1.10055,475659
2016.03.07,00:00,1.10055,1.1218,1.0822,1.1149,521082
2016.03.14,00:00,1.1149,1.13426,1.10578,1.12706,492691
2016.03.21,00:00,1.12706,1.12849,1.11445,1.11673,328712
2016.03.28,00:00,1.11673,1.14382,1.1153,1.13917,466064
2016.04.04,00:00,1.13917,1.14542,1.13271,1.13979,491066
2016.04.11,00:00,1.13979,1.1465,1.1234,1.12835,448339
2016.04.18,00:00,1.12835,1.13988,1.12182,1.12245,433342
2016.04.25,00:00,1.12245,1.14596,1.12182,1.14488,482513
2016.05.02,00:00,1.14488,1.16164,1.1386,1.14044,473411
2016.05.09,00:00,1.14044,1.14468,1.12828,1.13081,380785
2016.05.16,00:00,1.13081,1.1349,1.118,1.12232,369618
2016.05.23,00:00,1.12232,1.12433,1.1111,1.11137,356555
2016.05.30,00:00,1.11137,1.13738,1.10978,1.13668,401345
2016.06.06,00:00,1.13668,1.14158,1.12456,1.12514,397955
2016.06.13,00:00,1.12514,1.13032,1.11311,1.12764,476708
2016.06.20,00:00,1.12764,1.14282,1.0912,1.11086,652383
2016.06.27,00:00,1.11086,1.11696,1.09708,1.11384,595560
2016.07.04,00:00,1.11384,1.11868,1.10022,1.10503,422820
2016.07.11,00:00,1.10503,1.1165,1.10156,1.10353,461613
2016.07.18,00:00,1.10353,1.10844,1.09554,1.09764,398705
2016.07.25,00:00,1.09764,1.11976,1.09521,1.11746,374387
2016.08.01,00:00,1.11746,1.12339,1.10458,1.10872,313211
2016.08.08,00:00,1.10872,1.12216,1.10706,1.11621,276823
2016.08.15,00:00,1.11621,1.13664,1.11536,1.13252,370517
2016.08.22,00:00,1.13252,1.13554,1.1181,1.11966,361301
2016.08.29,00:00,1.11966,1.12522,1.11231,1.11554,392926
2016.09.05,00:00,1.11554,1.13273,1.11392,1.12326,372703
2016.09.12,00:00,1.12326,1.12842,1.11496,1.11576,438132
2016.09.19,00:00,1.11576,1.12572,1.1123,1.12256,371477
2016.09.26,00:00,1.12256,1.12794,1.11535,1.12423,398838
2016.10.03,00:00,1.12423,1.12448,1.11044,1.12013,429062
2016.10.10,00:00,1.12013,1.12046,1.09705,1.09712,406916
2016.10.17,00:00,1.09712,1.10394,1.08593,1.08839,341353
2016.10.24,00:00,1.08839,1.09918,1.0851,1.09876,381081
2016.10.31,00:00,1.09876,1.11416,1.0936,1.11395,409573
2016.11.07,00:00,1.11395,1.12998,1.08305,1.08566,687344
2016.11.14,00:00,1.08566,1.08566,1.05692,1.05896,681682
2016.11.21,00:00,1.05896,1.06579,1.05182,1.05936,537018
2016.11.28,00:00,1.05936,1.06902,1.05526,1.06663,609688
2016.12.05,00:00,1.06663,1.08744,1.05059,1.05611,578684
2016.12.12,00:00,1.05611,1.06703,1.03664,1.04512,600593
2016.12.19,00:00,1.04512,1.04996,1.03524,1.04552,387680
2016.12.26,00:00,1.04552,1.06565,1.03722,1.05204,312482
2017.01.02,00:00,1.05204,1.06233,1.03402,1.05317,523388
2017.01.09,00:00,1.05317,1.06847,1.0454,1.06433,681888
2017.01.16,00:00,1.06433,1.07198,1.05792,1.07012,673550
2017.01.23,00:00,1.07012,1.07752,1.06577,1.06978,585921
2017.01.30,00:00,1.06978,1.0829,1.06202,1.07856,651369
2017.02.06,00:00,1.07856,1.07916,1.06077,1.06408,565286
2017.02.13,00:00,1.06408,1.06794,1.05214,1.06162,337160
2017.02.20,00:00,1.06162,1.0633,1.04938,1.0561,297814
2017.02.27,00:00,1.0561,1.0631,1.0495,1.0622,542053
2017.03.06,00:00,1.0622,1.0699,1.0525,1.06736,551287
2017.03.13,00:00,1.06736,1.07828,1.06,1.07382,801367
2017.03.20,00:00,1.07382,1.08194,1.07194,1.08098,283658
2017.03.20,01:00,1.08098,1.0825,1.076,1.07976,443527
2017.03.27,00:00,1.07976,1.09065,1.06514,1.06548,654298
2017.04.03,00:00,1.06548,1.06893,1.05808,1.05902,592490
2017.04.10,00:00,1.05902,1.06776,1.05697,1.06126,426993
2017.04.17,00:00,1.06126,1.07774,1.06029,1.07266,494738
2017.04.24,00:00,1.07266,1.0951,1.07266,1.08962,388508
2017.05.01,00:00,1.08962,1.09998,1.08749,1.09989,306877
2017.05.08,00:00,1.09989,1.10237,1.08392,1.09314,346986
2017.05.15,00:00,1.09314,1.1212,1.09227,1.12068,427636
2017.05.22,00:00,1.12068,1.12684,1.11606,1.11813,411727
2017.05.29,00:00,1.11813,1.12851,1.11094,1.12826,324116
2017.06.05,00:00,1.12826,1.12843,1.11664,1.11959,386810
2017.06.12,00:00,1.11959,1.12958,1.11322,1.11964,384998
2017.06.19,00:00,1.11964,1.12128,1.1119,1.11938,273813
2017.06.26,00:00,1.11938,1.14456,1.11718,1.14252,454285
2017.07.03,00:00,1.14252,1.14398,1.13126,1.14001,338139
2017.07.10,00:00,1.14001,1.14896,1.13704,1.14688,393128
2017.07.17,00:00,1.14688,1.16831,1.14349,1.1664,528061
2017.07.24,00:00,1.1664,1.17771,1.16126,1.17498,917146
2017.07.31,00:00,1.17498,1.19109,1.1723,1.17734,846117
2017.08.07,00:00,1.17734,1.18479,1.16892,1.18218,743394
2017.08.14,00:00,1.18218,1.18385,1.16622,1.17606,844960
2017.08.21,00:00,1.17606,1.1942,1.17312,1.19232,679966
2017.08.28,00:00,1.19232,1.20705,1.18232,1.18597,925753
2017.09.04,00:00,1.18597,1.2093,1.18597,1.20354,944902
2017.09.11,00:00,1.20354,1.20354,1.18379,1.19476,907662
2017.09.18,00:00,1.19476,1.20351,1.18612,1.19474,968238
2017.09.25,00:00,1.19474,1.19474,1.17169,1.18152,940043
2017.10.02,00:00,1.18152,1.18156,1.16692,1.17334,731712
2017.10.09,00:00,1.17334,1.188,1.17194,1.18212,635003
2017.10.16,00:00,1.18212,1.18582,1.17299,1.17817,625302
2017.10.23,00:00,1.17817,1.1837,1.15739,1.16082,786785
2017.10.30,00:00,1.16082,1.16927,1.15938,1.16085,676809
2017.11.06,00:00,1.16085,1.16779,1.15536,1.16651,648634
2017.11.13,00:00,1.16651,1.18612,1.16374,1.17939,673282
2017.11.20,00:00,1.17939,1.19444,1.17129,1.19329,572908
2017.11.27,00:00,1.19329,1.19612,1.18092,1.18973,829660
2017.12.04,00:00,1.18973,1.18973,1.173,1.17715,649006
2017.12.11,00:00,1.17715,1.1863,1.17178,1.17511,603321
2017.12.18,00:00,1.17511,1.19017,1.17381,1.18619,546536
2017.12.25,00:00,1.18619,1.20258,1.18465,1.20025,305770
2018.01.01,00:00,1.20025,1.20891,1.2001,1.20296,444873
2018.01.08,00:00,1.20296,1.22192,1.19158,1.22004,788794
