2002.09.03,00:00,0.9837,0.99695,0.9837,0.99695,1
2002.09.04,00:00,0.99695,0.99695,0.9929,0.9929,1
2002.09.05,00:00,0.9929,0.9929,0.9916,0.9916,1
2002.09.09,00:00,0.9916,0.9916,0.97955,0.97955,1
2002.09.10,00:00,0.97955,0.97955,0.97555,0.97555,1
2002.09.12,00:00,0.97555,0.98195,0.97555,0.98195,1
2002.09.13,00:00,0.98195,0.98195,0.9717,0.9717,1
2002.09.16,00:00,0.9717,0.9717,0.9692,0.9692,1
2002.09.17,00:00,0.9692,0.97465,0.9692,0.97465,1
2002.09.18,00:00,0.97465,0.97795,0.97465,0.97795,1
2002.09.19,00:00,0.97795,0.98665,0.97795,0.98665,1
2002.09.20,00:00,0.98665,0.98665,0.9823,0.9823,1
2002.09.23,00:00,0.9823,0.9823,0.97815,0.97815,1
2002.09.24,00:00,0.97815,0.9815,0.97815,0.9815,1
2002.09.25,00:00,0.9815,0.9815,0.9762,0.9762,1
2002.09.26,00:00,0.9762,0.97665,0.9762,0.97665,1
2002.09.27,00:00,0.97665,0.9805,0.97665,0.9805,1
2002.09.30,00:00,0.9805,0.9875,0.9805,0.9875,1
2002.10.01,00:00,0.9875,0.9875,0.9829,0.9829,1
2002.10.02,00:00,0.9829,0.98695,0.9829,0.98695,1
2002.10.03,00:00,0.98695,0.9879,0.98695,0.9879,1
2002.10.04,00:00,0.9879,0.9879,0.9793,0.9793,1
2002.10.07,00:00,0.9793,0.9835,0.9793,0.9835,1
2002.10.08,00:00,0.9835,0.9835,0.9788,0.9788,1
2002.10.09,00:00,0.9788,0.98975,0.9788,0.98975,1
2002.10.10,00:00,0.98975,0.98975,0.9863,0.9863,1
2002.10.11,00:00,0.9863,0.9873,0.9863,0.9873,1
2002.10.14,00:00,0.9873,0.9873,0.9871,0.9871,1
2002.10.15,00:00,0.9871,0.9871,0.9817,0.9817,1
2002.10.16,00:00,0.9817,0.9817,0.9814,0.9814,1
2002.10.17,00:00,0.9814,0.9814,0.9709,0.9709,1
2002.10.18,00:00,0.9709,0.9723,0.9709,0.9723,1
2002.10.21,00:00,0.9723,0.9733,0.9723,0.9733,1
2002.10.22,00:00,0.9733,0.9776,0.9733,0.9776,1
2002.10.23,00:00,0.9776,0.9776,0.9765,0.9765,1
2002.10.24,00:00,0.9765,0.978,0.9765,0.978,1
2002.10.25,00:00,0.978,0.978,0.9761,0.9761,1
2002.10.28,00:00,0.9761,0.9844,0.9761,0.9844,1
2002.10.29,00:00,0.9844,0.9844,0.9836,0.9836,1
2002.10.30,00:00,0.9836,0.9843,0.9836,0.9843,1
2002.10.31,00:00,0.9843,0.9898,0.9843,0.9898,1
2002.11.01,00:00,0.9898,0.9972,0.9898,0.9972,1
2002.11.04,00:00,0.9972,0.9977,0.9971,0.9977,1
2002.11.05,00:00,0.9977,1.0003,0.9977,1.0003,1
2002.11.06,00:00,1.0003,1.0029,1.0003,1.0029,1
2002.11.07,00:00,1.0029,1.0093,1.0029,1.0093,1
2002.11.08,00:00,1.0093,1.013,1.0093,1.013,1
2002.11.11,00:00,1.013,1.013,1.0106,1.0106,1
2002.11.12,00:00,1.0106,1.0123,1.0106,1.0123,1
2002.11.13,00:00,1.0123,1.0123,1.0068,1.0068,1
2002.11.14,00:00,1.0068,1.0068,1.0043,1.0043,1
2002.11.15,00:00,1.0043,1.0093,1.0043,1.0093,1
2002.11.18,00:00,1.0093,1.0093,1.008,1.008,1
2002.11.19,00:00,1.008,1.008,1.0034,1.0034,1
2002.11.20,00:00,1.0034,1.0034,1.0015,1.0015,1
2002.11.21,00:00,1.0015,1.0015,1.0014,1.0014,1
2002.11.22,00:00,1.0014,1.0014,0.9966,0.9966,1
2002.11.25,00:00,0.9966,0.9968,0.9912,0.9912,1
2002.11.26,00:00,0.9912,0.9935,0.9912,0.9935,1
2002.11.27,00:00,0.9935,0.9935,0.9905,0.9905,1
2002.11.28,00:00,0.9905,0.99465,0.9905,0.99465,1
2002.11.29,00:00,0.99465,0.99465,0.9944,0.9944,1
2002.12.02,00:00,0.9944,0.9967,0.9944,0.9967,1
2002.12.03,00:00,0.9967,0.9967,0.9966,0.9966,1
2002.12.04,00:00,0.9966,1.0005,0.9966,1.0005,1
2002.12.05,00:00,1.0005,1.0008,1.0005,1.0008,1
2002.12.06,00:00,1.0008,1.0098,1.0008,1.0088,1
2002.12.09,00:00,1.0088,1.011,1.0088,1.0106,1
2002.12.10,00:00,1.0106,1.0106,1.0084,1.0084,1
2002.12.11,00:00,1.0084,1.0084,1.0083,1.0083,1
2002.12.12,00:00,1.0083,1.0184,1.0083,1.0184,1
2002.12.13,00:00,1.0184,1.0229,1.0184,1.0229,1
2002.12.16,00:00,1.0229,1.0237,1.0229,1.0229,1
