DATE,TIME,O,H,L,C,V
2024.01.22,23:57:00,1.0883,1.0883,1.08828,1.0883,13
2024.01.22,23:57:15,1.0883,1.0883,1.08828,1.0883,8
2024.01.22,23:57:30,1.0883,1.08833,1.0883,1.08832,5
2024.01.22,23:57:45,1.08832,1.08834,1.08832,1.08834,12
2024.01.22,23:58:00,1.08834,1.08834,1.0883,1.0883,7
2024.01.22,23:58:15,1.08831,1.08836,1.0883,1.08836,24
2024.01.22,23:58:30,1.08835,1.08836,1.08834,1.08834,14
2024.01.22,23:58:45,1.08836,1.08837,1.08834,1.08836,12
2024.01.22,23:59:00,1.08836,1.08837,1.08834,1.08834,23
2024.01.22,23:59:15,1.08836,1.08837,1.08834,1.08837,13
2024.01.22,23:59:30,1.08838,1.0884,1.08834,1.08834,19
2024.01.22,23:59:45,1.08836,1.08836,1.08832,1.08834,12
2024.01.23,00:00:00,1.08834,1.08842,1.08834,1.08838,23
2024.01.23,00:00:15,1.08838,1.08839,1.08838,1.08838,18
2024.01.23,00:00:30,1.08838,1.08838,1.08838,1.08838,7
2024.01.23,00:00:45,1.08838,1.08839,1.08838,1.08838,15
2024.01.23,00:01:00,1.08838,1.0884,1.08836,1.0884,19
2024.01.23,00:01:15,1.0884,1.08844,1.08839,1.08844,11
2024.01.23,00:01:30,1.08844,1.08852,1.08844,1.0885,19
2024.01.23,00:01:45,1.0885,1.08852,1.0885,1.08852,14
2024.01.23,00:02:00,1.08852,1.08852,1.08851,1.08852,4
2024.01.23,00:02:15,1.08847,1.08852,1.08847,1.08848,9
2024.01.23,00:02:30,1.08849,1.08849,1.08849,1.08849,3
2024.01.23,00:02:45,1.08848,1.08848,1.08845,1.08845,5
2024.01.23,00:03:00,1.08845,1.08845,1.08838,1.08844,19
2024.01.23,00:03:15,1.08844,1.08846,1.08844,1.08844,6
2024.01.23,00:03:30,1.08843,1.08843,1.08842,1.08842,7
2024.01.23,00:03:45,1.0884,1.08844,1.08838,1.08842,9
2024.01.23,00:04:00,1.08842,1.08842,1.08839,1.0884,8
2024.01.23,00:04:15,1.08842,1.08842,1.08839,1.08839,8
2024.01.23,00:04:30,1.0884,1.08847,1.0884,1.08846,14
2024.01.23,00:05:00,1.08846,1.0885,1.08845,1.0885,15
2024.01.23,00:05:15,1.08847,1.08847,1.08844,1.08846,3
2024.01.23,00:05:30,1.0885,1.08851,1.0885,1.08851,2
2024.01.23,00:05:45,1.0885,1.0885,1.08849,1.0885,3
2024.01.23,00:06:00,1.0885,1.08851,1.08849,1.0885,14
2024.01.23,00:06:15,1.08851,1.08851,1.08849,1.08849,7
2024.01.23,00:06:30,1.0885,1.08852,1.08849,1.08851,12
2024.01.23,00:06:45,1.0885,1.0885,1.0885,1.0885,2
2024.01.23,00:07:15,1.0885,1.08852,1.0885,1.08851,3
2024.01.23,00:07:30,1.0885,1.0885,1.0885,1.0885,1
2024.01.23,00:07:45,1.08851,1.08851,1.08851,1.08851,1
2024.01.23,00:08:00,1.08851,1.08851,1.08847,1.08848,4
2024.01.23,00:08:15,1.08847,1.08847,1.08844,1.08845,6
2024.01.23,00:08:30,1.08842,1.08842,1.0884,1.0884,2
2024.01.23,00:09:00,1.0884,1.08842,1.0884,1.0884,4
2024.01.23,00:09:15,1.08838,1.08838,1.0883,1.08831,14
2024.01.23,00:09:30,1.08828,1.08831,1.08828,1.0883,2
2024.01.23,00:09:45,1.0883,1.0883,1.0883,1.0883,2
2024.01.23,00:10:15,1.0883,1.08831,1.08829,1.0883,5
2024.01.23,00:10:30,1.0883,1.08834,1.0883,1.0883,14
2024.01.23,00:10:45,1.08832,1.08836,1.08832,1.08836,10
2024.01.23,00:11:00,1.08836,1.08839,1.08834,1.08839,2
2024.01.23,00:11:15,1.08839,1.08839,1.08837,1.08839,4
2024.01.23,00:11:30,1.08842,1.08844,1.08841,1.08844,13
2024.01.23,00:11:45,1.08841,1.08841,1.08838,1.08838,10
2024.01.23,00:12:00,1.08838,1.0884,1.08834,1.08834,4
2024.01.23,00:12:15,1.08833,1.08834,1.08832,1.08832,9
2024.01.23,00:12:30,1.08832,1.08832,1.08828,1.08832,13
2024.01.23,00:12:45,1.08832,1.08836,1.08832,1.08836,6
2024.01.23,00:13:00,1.08836,1.08837,1.0883,1.08831,15
2024.01.23,00:13:15,1.0883,1.08831,1.08828,1.08828,5
2024.01.23,00:13:30,1.08831,1.08831,1.0883,1.0883,2
2024.01.23,00:13:45,1.08832,1.08832,1.0883,1.0883,4
2024.01.23,00:14:00,1.0883,1.08834,1.0883,1.08832,16
2024.01.23,00:14:15,1.08831,1.08831,1.0883,1.0883,2
2024.01.23,00:14:45,1.08832,1.08832,1.0883,1.08832,12
2024.01.23,00:15:00,1.08832,1.08832,1.08828,1.08828,11
2024.01.23,00:15:15,1.08828,1.0883,1.08826,1.08828,14
2024.01.23,00:15:30,1.08828,1.0883,1.08828,1.0883,11
2024.01.23,00:15:45,1.08832,1.08832,1.08832,1.08832,5
2024.01.23,00:16:00,1.08832,1.08832,1.08831,1.08831,2
2024.01.23,00:16:15,1.08832,1.08832,1.08826,1.08828,12
2024.01.23,00:16:30,1.0883,1.0883,1.0883,1.0883,1
2024.01.23,00:16:45,1.08826,1.08826,1.08819,1.0882,18
2024.01.23,00:17:00,1.0882,1.08822,1.08819,1.08821,8
2024.01.23,00:17:15,1.08822,1.08822,1.08818,1.0882,7
2024.01.23,00:17:30,1.08821,1.08822,1.08819,1.0882,7
2024.01.23,00:17:45,1.08819,1.0882,1.08819,1.08819,3
2024.01.23,00:18:00,1.08819,1.0882,1.08818,1.0882,14
2024.01.23,00:18:15,1.08819,1.08822,1.08819,1.08822,14
2024.01.23,00:18:30,1.08821,1.08824,1.0882,1.0882,7
2024.01.23,00:18:45,1.08821,1.08824,1.0882,1.08824,6
2024.01.23,00:19:00,1.08824,1.08826,1.08824,1.08826,4
2024.01.23,00:19:15,1.08826,1.08826,1.08824,1.08824,5
2024.01.23,00:19:30,1.08821,1.08822,1.08816,1.0882,19
2024.01.23,00:19:45,1.0882,1.08822,1.0882,1.0882,15
2024.01.23,00:20:00,1.0882,1.08822,1.08818,1.0882,22
2024.01.23,00:20:15,1.08819,1.08822,1.08819,1.0882,14
2024.01.23,00:20:30,1.0882,1.08822,1.08819,1.08819,12
2024.01.23,00:20:45,1.0882,1.08824,1.08816,1.08824,16
2024.01.23,00:21:00,1.08824,1.08824,1.08819,1.0882,23
2024.01.23,00:21:15,1.08819,1.08825,1.08819,1.08824,14
2024.01.23,00:21:30,1.08826,1.08826,1.08824,1.08825,13
2024.01.23,00:21:45,1.08826,1.08826,1.08825,1.08825,2
2024.01.23,00:22:00,1.08825,1.08826,1.08822,1.08826,6
2024.01.23,00:22:15,1.08821,1.08822,1.08821,1.08822,2
2024.01.23,00:22:30,1.08821,1.08821,1.0882,1.0882,3
2024.01.23,00:22:45,1.0882,1.0882,1.0882,1.0882,2
2024.01.23,00:23:00,1.0882,1.08824,1.08819,1.0882,12
2024.01.23,00:23:15,1.08819,1.08822,1.08819,1.08821,11
2024.01.23,00:23:30,1.08822,1.08827,1.0882,1.08826,13
2024.01.23,00:23:45,1.08826,1.08828,1.08826,1.08828,5
2024.01.23,00:24:00,1.08828,1.08828,1.08824,1.08824,5
2024.01.23,00:24:15,1.08824,1.08824,1.08821,1.08824,14
2024.01.23,00:24:30,1.08825,1.08827,1.08824,1.08827,11
2024.01.23,00:24:45,1.08827,1.08828,1.08824,1.08824,5
2024.01.23,00:25:00,1.08824,1.08828,1.08824,1.08827,11
2024.01.23,00:25:15,1.08826,1.08829,1.08826,1.08828,12
2024.01.23,00:25:30,1.08826,1.0883,1.08826,1.0883,6
2024.01.23,00:25:45,1.08828,1.08834,1.08828,1.08834,6
2024.01.23,00:26:00,1.08834,1.08838,1.08832,1.08835,13
2024.01.23,00:26:15,1.08835,1.08837,1.08835,1.08837,8
2024.01.23,00:26:30,1.08837,1.0884,1.08835,1.0884,10
2024.01.23,00:26:45,1.08838,1.08838,1.08835,1.08835,2
2024.01.23,00:27:00,1.08835,1.08836,1.0883,1.08831,16
2024.01.23,00:27:15,1.0883,1.08831,1.0883,1.08831,3
2024.01.23,00:27:30,1.08833,1.08836,1.08833,1.08836,6
2024.01.23,00:27:45,1.08838,1.08839,1.08838,1.08839,11
2024.01.23,00:28:00,1.08839,1.0884,1.08836,1.08838,10
2024.01.23,00:28:15,1.08839,1.0884,1.08838,1.0884,14
2024.01.23,00:28:30,1.08838,1.08842,1.08838,1.08841,12
2024.01.23,00:28:45,1.08841,1.08842,1.08836,1.08838,10
2024.01.23,00:29:00,1.08838,1.08838,1.08834,1.08836,17
2024.01.23,00:29:15,1.08836,1.08841,1.08836,1.08841,4
2024.01.23,00:29:30,1.08843,1.08844,1.08841,1.08844,7
2024.01.23,00:29:45,1.08844,1.08845,1.08842,1.08843,20
2024.01.23,00:30:00,1.08843,1.08844,1.08841,1.08842,17
2024.01.23,00:30:15,1.08844,1.08847,1.08844,1.08844,9
2024.01.23,00:30:30,1.08844,1.08848,1.08842,1.08847,19
2024.01.23,00:30:45,1.08848,1.08849,1.08847,1.08848,10
2024.01.23,00:31:00,1.08848,1.08848,1.08841,1.08844,21
2024.01.23,00:31:15,1.08846,1.08849,1.08846,1.08847,6
2024.01.23,00:31:30,1.08846,1.0885,1.08846,1.08848,16
2024.01.23,00:31:45,1.08847,1.08849,1.08847,1.08848,9
2024.01.23,00:32:00,1.08848,1.0885,1.08846,1.08846,14
2024.01.23,00:32:15,1.08846,1.08848,1.08846,1.08847,5
2024.01.23,00:32:30,1.08847,1.08847,1.08847,1.08847,2
2024.01.23,00:32:45,1.08848,1.08848,1.08847,1.08847,2
2024.01.23,00:33:00,1.08847,1.08848,1.08847,1.08847,4
2024.01.23,00:33:15,1.08848,1.08848,1.08847,1.08847,12
2024.01.23,00:33:30,1.08848,1.08849,1.08847,1.08848,7
2024.01.23,00:33:45,1.0885,1.0885,1.0885,1.0885,7
2024.01.23,00:34:00,1.0885,1.0885,1.0885,1.0885,4
2024.01.23,00:34:15,1.0885,1.0885,1.0885,1.0885,4
2024.01.23,00:34:30,1.0885,1.0885,1.08841,1.08842,14
2024.01.23,00:34:45,1.08841,1.08842,1.0884,1.08841,8
2024.01.23,00:35:00,1.08841,1.08841,1.08836,1.08837,8
2024.01.23,00:35:15,1.08835,1.08836,1.08835,1.08836,2
2024.01.23,00:36:00,1.08836,1.08836,1.08832,1.08832,7
2024.01.23,00:37:00,1.08832,1.08832,1.08827,1.08827,3
2024.01.23,00:37:15,1.08828,1.08828,1.08827,1.08827,2
2024.01.23,00:37:30,1.08828,1.08828,1.08827,1.08827,2
2024.01.23,00:37:45,1.08828,1.08828,1.08826,1.08826,2
2024.01.23,00:38:15,1.08826,1.0883,1.08826,1.08827,4
2024.01.23,00:38:30,1.08828,1.08828,1.08827,1.08828,3
2024.01.23,00:38:45,1.08827,1.08827,1.08827,1.08827,1
2024.01.23,00:39:00,1.08827,1.08828,1.08827,1.08828,3
2024.01.23,00:39:15,1.08827,1.08828,1.08827,1.08828,4
2024.01.23,00:39:30,1.08828,1.08828,1.08826,1.08826,4
2024.01.23,00:39:45,1.08828,1.08828,1.08828,1.08828,1
2024.01.23,00:40:00,1.08828,1.0883,1.08828,1.08828,4
2024.01.23,00:40:15,1.08832,1.08832,1.08832,1.08832,12
2024.01.23,00:40:30,1.08832,1.08836,1.08832,1.08836,10
2024.01.23,00:41:00,1.08836,1.08837,1.08835,1.08836,5
2024.01.23,00:41:15,1.08838,1.08839,1.08837,1.08837,14
2024.01.23,00:41:30,1.08836,1.08838,1.08835,1.08836,10
2024.01.23,00:41:45,1.08836,1.08838,1.08836,1.08836,8
2024.01.23,00:42:00,1.08836,1.08839,1.08836,1.08839,7
2024.01.23,00:42:30,1.08838,1.08839,1.08838,1.08838,6
2024.01.23,00:42:45,1.08837,1.08838,1.08837,1.08838,3
2024.01.23,00:43:00,1.08838,1.08839,1.08838,1.08838,7
2024.01.23,00:43:15,1.08839,1.0884,1.08838,1.08839,7
2024.01.23,00:43:30,1.08838,1.08838,1.08838,1.08838,3
2024.01.23,00:43:45,1.08837,1.08838,1.08837,1.08838,3
2024.01.23,00:44:00,1.08838,1.08838,1.08834,1.08835,9
2024.01.23,00:44:15,1.08836,1.08836,1.0883,1.0883,6
2024.01.23,00:44:30,1.0883,1.0883,1.0883,1.0883,2
2024.01.23,00:45:00,1.0883,1.0883,1.08827,1.08827,2
2024.01.23,00:45:15,1.08829,1.08829,1.08829,1.08829,1
2024.01.23,00:45:30,1.08827,1.08827,1.08826,1.08826,2
2024.01.23,00:46:00,1.08826,1.08828,1.08826,1.08827,3
2024.01.23,00:46:15,1.08827,1.0883,1.08827,1.0883,4
2024.01.23,00:46:30,1.0883,1.0883,1.0883,1.0883,16
2024.01.23,00:46:45,1.0883,1.0883,1.0883,1.0883,22
2024.01.23,00:47:00,1.0883,1.0883,1.0883,1.0883,28
2024.01.23,00:47:15,1.0883,1.0883,1.0883,1.0883,30
2024.01.23,00:47:30,1.0883,1.0883,1.0883,1.0883,12
2024.01.23,00:47:45,1.0883,1.08836,1.0883,1.08836,29
2024.01.23,00:48:00,1.08836,1.08837,1.08836,1.08837,1
2024.01.23,00:48:30,1.08833,1.08838,1.08833,1.08838,6
2024.01.23,00:48:45,1.0884,1.0884,1.0884,1.0884,1
2024.01.23,00:49:00,1.0884,1.0884,1.08838,1.08838,5
2024.01.23,00:49:15,1.08838,1.08838,1.08836,1.08838,11
2024.01.23,00:49:30,1.08837,1.08837,1.08835,1.08835,2
2024.01.23,00:49:45,1.08836,1.08836,1.08836,1.08836,1
2024.01.23,00:50:00,1.08836,1.08836,1.08831,1.08834,8
2024.01.23,00:50:15,1.0883,1.08831,1.0883,1.0883,5
2024.01.23,00:50:45,1.08832,1.08832,1.0883,1.0883,5
2024.01.23,00:51:00,1.0883,1.08832,1.0883,1.08832,24
2024.01.23,00:51:15,1.08832,1.08832,1.08831,1.08832,16
2024.01.23,00:51:30,1.08831,1.08834,1.0883,1.0883,4
2024.01.23,00:51:45,1.08834,1.08834,1.08834,1.08834,3
2024.01.23,00:52:00,1.08834,1.08834,1.08833,1.08833,3
2024.01.23,00:52:15,1.08837,1.08837,1.08834,1.08834,7
2024.01.23,00:52:30,1.08834,1.08834,1.08834,1.08834,2
2024.01.23,00:53:00,1.08834,1.08834,1.08833,1.08833,7
2024.01.23,00:53:15,1.08834,1.08834,1.08834,1.08834,1
2024.01.23,00:53:45,1.08833,1.08834,1.08833,1.08833,3
2024.01.23,00:54:00,1.08833,1.08835,1.08833,1.08833,6
2024.01.23,00:54:15,1.08834,1.08836,1.08833,1.08834,13
2024.01.23,00:54:30,1.08832,1.08832,1.08831,1.08831,4
2024.01.23,00:54:45,1.0883,1.0883,1.0883,1.0883,5
2024.01.23,00:55:00,1.0883,1.08832,1.08826,1.08831,24
2024.01.23,00:55:15,1.0883,1.08832,1.0883,1.08832,17
2024.01.23,00:55:30,1.0883,1.08832,1.0883,1.0883,26
2024.01.23,00:55:45,1.08831,1.08832,1.08829,1.0883,21
2024.01.23,00:56:00,1.0883,1.08832,1.0883,1.08831,13
2024.01.23,00:56:15,1.0883,1.08832,1.0883,1.08832,10
2024.01.23,00:56:30,1.08832,1.08832,1.08832,1.08832,8
2024.01.23,00:56:45,1.08832,1.08832,1.08832,1.08832,1
2024.01.23,00:57:00,1.08832,1.08832,1.0883,1.08832,8
2024.01.23,00:57:15,1.08831,1.08832,1.0883,1.0883,4
2024.01.23,00:57:30,1.0883,1.0883,1.0883,1.0883,1
2024.01.23,00:57:45,1.08829,1.0883,1.08827,1.08828,4
2024.01.23,00:58:45,1.08828,1.08828,1.08824,1.08824,8
2024.01.23,00:59:00,1.08824,1.08826,1.08824,1.08826,5
2024.01.23,00:59:15,1.08824,1.08827,1.08823,1.08827,8
2024.01.23,00:59:30,1.08826,1.08827,1.08826,1.08827,12
2024.01.23,00:59:45,1.08826,1.08827,1.08823,1.08823,9
2024.01.23,01:00:00,1.08823,1.08824,1.08822,1.08822,5
2024.01.23,01:00:15,1.08822,1.08827,1.08822,1.08824,6
2024.01.23,01:00:30,1.08825,1.08825,1.08824,1.08824,3
2024.01.23,01:00:45,1.08826,1.08826,1.08824,1.08826,8
2024.01.23,01:01:00,1.08826,1.08826,1.0882,1.0882,20
2024.01.23,01:01:15,1.0882,1.08822,1.08818,1.08822,8
2024.01.23,01:01:30,1.08821,1.08823,1.08821,1.08821,7
2024.01.23,01:01:45,1.08824,1.08824,1.08821,1.08821,13
2024.01.23,01:02:00,1.08821,1.08822,1.08818,1.08819,9
2024.01.23,01:02:45,1.08816,1.08819,1.08816,1.08816,3
2024.01.23,01:03:00,1.08816,1.0882,1.08816,1.08819,3
2024.01.23,01:03:15,1.08818,1.08821,1.08818,1.08821,8
2024.01.23,01:03:30,1.08822,1.08822,1.0882,1.08822,7
2024.01.23,01:03:45,1.08822,1.08822,1.0882,1.0882,9
2024.01.23,01:04:00,1.0882,1.08821,1.08819,1.08821,7
2024.01.23,01:04:15,1.0882,1.08822,1.0882,1.08822,2
2024.01.23,01:04:30,1.08821,1.08822,1.08821,1.08822,2
2024.01.23,01:04:45,1.08821,1.08822,1.08821,1.08821,9
2024.01.23,01:05:00,1.08821,1.08822,1.08819,1.0882,17
2024.01.23,01:05:15,1.08821,1.08823,1.0882,1.08823,2
2024.01.23,01:05:45,1.08822,1.08822,1.08821,1.08821,2
2024.01.23,01:06:00,1.08821,1.08822,1.0882,1.08821,4
2024.01.23,01:06:15,1.08822,1.08822,1.08821,1.08822,3
2024.01.23,01:06:30,1.08821,1.08822,1.08821,1.08822,8
2024.01.23,01:06:45,1.08821,1.08822,1.08821,1.08821,3
2024.01.23,01:07:00,1.08821,1.08822,1.08821,1.08822,1
2024.01.23,01:07:30,1.08819,1.08822,1.08819,1.0882,5
2024.01.23,01:07:45,1.0882,1.0882,1.08819,1.08819,4
2024.01.23,01:08:00,1.08819,1.08822,1.08819,1.0882,3
2024.01.23,01:08:15,1.0882,1.08822,1.0882,1.08822,6
2024.01.23,01:08:30,1.0882,1.08822,1.08819,1.08819,5
2024.01.23,01:08:45,1.0882,1.0882,1.08819,1.0882,5
2024.01.23,01:09:00,1.0882,1.0882,1.08819,1.08819,3
2024.01.23,01:09:15,1.0882,1.08821,1.08819,1.08819,9
